,Unnamed: 0,name,description,image,url,offers/price,store
296,21,100% Viscose Printed Smocked Midi Dress,"name: 100% Viscose Printed Smocked Midi Dress, brand/slogan: Kirsty, description:-

100% Viscose woven fabric for soft, fluid drape

-

Smocked waist for a flexible, flattering fit

-

Shoulder straps with sleeveless design

-

Flared midi silhouette with tropical print, detailedDescription: <article>

<p>-</p>

<p>100% Viscose woven fabric for soft, fluid drape</p>

<p>-</p>

<p>Smocked waist for a flexible, flattering fit</p>

<p>-</p>

<p>Shoulder straps with sleeveless design</p>

<p>-</p>

<p>Flared midi silhouette with tropical print</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4287_PRINT-13586.jpg?v=1764679688&width=1440&crop=center,https://www.virgio.com/products/casual-kirsty-viscose-printed-smocked-midi-dress,1990.0,Virgio
297,22,100% Cotton Red Mini Skater Dress,"name: 100% Cotton Red Mini Skater Dress, brand/slogan: Ardara, description:-

Boat neckline for clean elegance

-

Flared mini skirt for movement

-

Concealed zipper closure

-

Breathable 100% cotton fabric, detailedDescription: <article>

<p>-</p>

<p>Boat neckline for clean elegance</p>

<p>-</p>

<p>Flared mini skirt for movement</p>

<p>-</p>

<p>Concealed zipper closure</p>

<p>-</p>

<p>Breathable 100% cotton fabric</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/011_red-11755.jpg?v=1764702969&width=1440&crop=center,https://www.virgio.com/products/mod1-ardara-cotton-red-mini-skater-dress,1990.0,Virgio
298,23,100% Cotton Sweetheart Mini Dress,"name: 100% Cotton Sweetheart Mini Dress, brand/slogan: Birce, description:-

Sweetheart neckline

-

Soft puff sleeves

-

Two side pockets

-

Textured breathable cotton slub, detailedDescription: <article>

<p>-</p>

<p>Sweetheart neckline</p>

<p>-</p>

<p>Soft puff sleeves</p>

<p>-</p>

<p>Two side pockets</p>

<p>-</p>

<p>Textured breathable cotton slub</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4302_print-12510.jpg?v=1764683369&width=1440&crop=center,https://www.virgio.com/products/mod1-birce-cotton-sweetheart-mini-dress,2390.0,Virgio
299,24,100% Cotton Puff Sleeve Mini Dress,"name: 100% Cotton Puff Sleeve Mini Dress, brand/slogan: Virgio logo, description:-

100% Cotton woven fabric for lightweight comfort

-

Puff sleeves for feminine volume

-

Front pintuck with shirt collar for tailored detail

-

Straight mini silhouette for easy styling, detailedDescription: <article>

<p>-</p>

<p>100% Cotton woven fabric for lightweight comfort</p>

<p>-</p>

<p>Puff sleeves for feminine volume</p>

<p>-</p>

<p>Front pintuck with shirt collar for tailored detail</p>

<p>-</p>

<p>Straight mini silhouette for easy styling</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4308_blue-11970.jpg?v=1764759336&width=1440&crop=center,https://www.virgio.com/products/casual-eris-cotton-puff-sleeve-mini-dress,1990.0,Virgio
300,25,100% Viscose Flutter Sleeve Dress,"name: 100% Viscose Flutter Sleeve Dress, brand/slogan: Meltem, description:-

100% Viscose fabric for airy comfort

-

Soft flutter sleeves with feminine drape

-

Concealed zipper for clean closure

-

Flared midi silhouette with polka print charm, detailedDescription: <article>

<p>-</p>

<p>100% Viscose fabric for airy comfort</p>

<p>-</p>

<p>Soft flutter sleeves with feminine drape</p>

<p>-</p>

<p>Concealed zipper for clean closure</p>

<p>-</p>

<p>Flared midi silhouette with polka print charm</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/6111_polka-14282.jpg?v=1764758495&width=1440&crop=center,https://www.virgio.com/products/mod1-meltem-viscose-flutter-sleeve-dress,1990.0,Virgio
301,26,Viscose Printed Strappy Tiered Dress,"name: Viscose Printed Strappy Tiered Dress, brand/slogan: Burcu, description:-

Adjustable shoulder straps

-

Tiered flared silhouette

-

Concealed zipper closure

-

Soft lyocell-viscose blend fabric, detailedDescription: <article>

<p>-</p>

<p>Adjustable shoulder straps</p>

<p>-</p>

<p>Tiered flared silhouette</p>

<p>-</p>

<p>Concealed zipper closure</p>

<p>-</p>

<p>Soft lyocell-viscose blend fabric</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/6353_BROWN-7159.jpg?v=1764758993&width=1440&crop=center,https://www.virgio.com/products/mod1-burcu-lyocell-printed-strappy-tiered-dress,2390.0,Virgio
302,0,100% Viscose Puff Sleeve Dress,"name: 100% Viscose Puff Sleeve Dress, brand/slogan: Kiro, description:-

100% Viscose woven fabric for soft drape

-

Front tie-up detail adds a playful touch

-

Puff sleeves with square neckline

-

Fitted straight silhouette for a sleek look, detailedDescription: <article>

<p>-</p>

<p>100% Viscose woven fabric for soft drape</p>

<p>-</p>

<p>Front tie-up detail adds a playful touch</p>

<p>-</p>

<p>Puff sleeves with square neckline</p>

<p>-</p>

<p>Fitted straight silhouette for a sleek look</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4299_-_CHERRY-5399.jpg?v=1764313010&width=1440&crop=center,https://www.virgio.com/products/kira-100-viscose-puff-sleeve-dress-copy,2790.0,Virgio
303,1,100% Cotton Satin Pleated Wide Leg Pants,"name: 100% Cotton Satin Pleated Wide Leg Pants, brand/slogan: Virgio logo, description:-

100% cotton satin

-

Wide leg pants

-

Pleat detail

-

Flared silhouette

-

Concealed zip

-

Woven

-

Solid white

-

Maxi length

-

Elegant fit, detailedDescription: <article>

<p>-</p>

<p>100% cotton satin</p>

<p>-</p>

<p>Wide leg pants</p>

<p>-</p>

<p>Pleat detail</p>

<p>-</p>

<p>Flared silhouette</p>

<p>-</p>

<p>Concealed zip</p>

<p>-</p>

<p>Woven</p>

<p>-</p>

<p>Solid white</p>

<p>-</p>

<p>Maxi length</p>

<p>-</p>

<p>Elegant fit</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-core_1541_bottom_wh-0193.jpg?v=1768825985&width=1440&crop=center,https://www.virgio.com/products/jan1-somla-cotton-satin-pleated-wide-leg-pants,1590.0,Virgio
304,2,100% Viscose Pintuck Midi Length Dress,"name: 100% Viscose Pintuck Midi Length Dress, brand/slogan: Virgio logo, description:-

Scoop neck

-

Pintuck detail

-

Smocked back

-

Puff sleeves

-

2 side pockets

-

Concealed zipper

-

Flared

-

100% viscose twill

-

Ideal for brunch, daywear & resort looks, detailedDescription: <article>

<p>-</p>

<p>Scoop neck</p>

<p>-</p>

<p>Pintuck detail</p>

<p>-</p>

<p>Smocked back</p>

<p>-</p>

<p>Puff sleeves</p>

<p>-</p>

<p>2 side pockets</p>

<p>-</p>

<p>Concealed zipper</p>

<p>-</p>

<p>Flared</p>

<p>-</p>

<p>100% viscose twill</p>

<p>-</p>

<p>Ideal for brunch, daywear &amp; resort looks</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1339_black-12080.jpg?v=1764754678&width=1440&crop=center,https://www.virgio.com/products/mod1-necla-viscose-pintuck-midi-length-dress,1990.0,Virgio
305,3,100% Cotton Waist Cut Out Midi Dress,"name: 100% Cotton Waist Cut Out Midi Dress, brand/slogan: Virgio logo, description:-

Boat neck

-

Waist cutout with elastication

-

Back slit with tie-up

-

Sleeveless

-

Flared hem

-

100% cotton

-

Ideal for brunch, daywear & resort outings, detailedDescription: <article>

<p>-</p>

<p>Boat neck</p>

<p>-</p>

<p>Waist cutout with elastication</p>

<p>-</p>

<p>Back slit with tie-up</p>

<p>-</p>

<p>Sleeveless</p>

<p>-</p>

<p>Flared hem</p>

<p>-</p>

<p>100% cotton</p>

<p>-</p>

<p>Ideal for brunch, daywear &amp; resort outings</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1338_PINK-12723.jpg?v=1764764239&width=1440&crop=center,https://www.virgio.com/products/mod1-seher-cotton-waist-cut-out-midi-dress,2190.0,Virgio
306,4,100% Viscose Pintuck Tiered Dress,"name: 100% Viscose Pintuck Tiered Dress, brand/slogan: Virgio logo, description:-

Lightweight 100% viscose fabric

-

Mandarin collar

-

Short flutter sleeves

-

Features pocket on both sides

-

Pintuck details at front

-

Tiered hemline, detailedDescription: <article>

<p>-</p>

<p>Lightweight 100% viscose fabric</p>

<p>-</p>

<p>Mandarin collar</p>

<p>-</p>

<p>Short flutter sleeves</p>

<p>-</p>

<p>Features pocket on both sides</p>

<p>-</p>

<p>Pintuck details at front</p>

<p>-</p>

<p>Tiered hemline</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/mod_1512_red_dr-1949.jpg?v=1769515149&width=1440&crop=center,https://www.virgio.com/products/smod1-oldis-viscose-pintuck-tiered-dress,1990.0,Virgio
307,5,100% Cotton Sweetheart Lace Midi Dress,"name: 100% Cotton Sweetheart Lace Midi Dress, brand/slogan: Samna, description:-

100% Cotton woven fabric

-

Sweetheart neckline with lace detail

-

Shoulder straps with fit & flare silhouette

-

Concealed zip closure for clean finish, detailedDescription: <article>

<p>-</p>

<p>100% Cotton woven fabric</p>

<p>-</p>

<p>Sweetheart neckline with lace detail</p>

<p>-</p>

<p>Shoulder straps with fit &amp; flare silhouette</p>

<p>-</p>

<p>Concealed zip closure for clean finish</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-core4384-whprint-0798.jpg?v=1770632347&width=1440&crop=center,https://www.virgio.com/products/jan1-samna-cotton-sweetheart-lace-midi-dress,2190.0,Virgio
308,6,100% Viscose Printed Smocked Midi Dress,"name: 100% Viscose Printed Smocked Midi Dress, brand/slogan: Kirsty, description:-

100% Viscose woven fabric for soft, fluid drape

-

Smocked waist for a flexible, flattering fit

-

Shoulder straps with sleeveless design

-

Flared midi silhouette with tropical print, detailedDescription: <article>

<p>-</p>

<p>100% Viscose woven fabric for soft, fluid drape</p>

<p>-</p>

<p>Smocked waist for a flexible, flattering fit</p>

<p>-</p>

<p>Shoulder straps with sleeveless design</p>

<p>-</p>

<p>Flared midi silhouette with tropical print</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4287_PRINT-13586.jpg?v=1764679688&width=1440&crop=center,https://www.virgio.com/products/casual-kirsty-viscose-printed-smocked-midi-dress,1990.0,Virgio
309,7,100% Cotton Bubble Sleeve Dress,"name: 100% Cotton Bubble Sleeve Dress, brand/slogan: Virgio logo, description:-

100% Cotton woven fabric for airy comfort

-

Puff bubble sleeves add soft volume

-

Round neckline with button detail

-

Flared midi silhouette for movement and ease, detailedDescription: <article>

<p>-</p>

<p>100% Cotton woven fabric for airy comfort</p>

<p>-</p>

<p>Puff bubble sleeves add soft volume</p>

<p>-</p>

<p>Round neckline with button detail</p>

<p>-</p>

<p>Flared midi silhouette for movement and ease</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4297_-_Red-4964.jpg?v=1762345874&width=1440&crop=center,https://www.virgio.com/products/brunch-seona-cotton-bubble-sleeve-dress,1990.0,Virgio
310,8,100% Viscose Flutter Sleeve Midi Dress,"name: 100% Viscose Flutter Sleeve Midi Dress, brand/slogan: Faela, description:-

Woven fabric for light, easy drape

-

Soft flutter sleeves for a feminine touch

-

Fit-and-flare midi silhouette for everyday ease

-

Concealed zip for a neat, seamless look, detailedDescription: <article>

<p>-</p>

<p>Woven fabric for light, easy drape</p>

<p>-</p>

<p>Soft flutter sleeves for a feminine touch</p>

<p>-</p>

<p>Fit-and-flare midi silhouette for everyday ease</p>

<p>-</p>

<p>Concealed zip for a neat, seamless look</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4307_BLACK_POLKA-15157.jpg?v=1766140324&width=1440&crop=center,https://www.virgio.com/products/nb1-faela-viscose-flutter-sleeve-midi-dress,1590.0,Virgio
311,9,100% Cotton Puff Sleeve Mini Dress,"name: 100% Cotton Puff Sleeve Mini Dress, brand/slogan: Moya, description:-

100% Cotton woven fabric for lightweight comfort

-

Puff sleeves for feminine volume

-

Front pintuck with shirt collar for tailored detail

-

Straight mini silhouette for easy styling, detailedDescription: <article>

<p>-</p>

<p>100% Cotton woven fabric for lightweight comfort</p>

<p>-</p>

<p>Puff sleeves for feminine volume</p>

<p>-</p>

<p>Front pintuck with shirt collar for tailored detail</p>

<p>-</p>

<p>Straight mini silhouette for easy styling</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4308_pink-11906.jpg?v=1764701918&width=1440&crop=center,https://www.virgio.com/products/casual-moya-cotton-puff-sleeve-mini-dress,1990.0,Virgio
312,10,100% Viscose Fit & Flare Maxi Dress,"name: 100% Viscose Fit & Flare Maxi Dress, brand/slogan: Virgio logo, description:-

100% viscose

-

Maxi dress

-

Square neckline

-

Sleeveless

-

Fit & flare

-

Flared silhouette

-

Back smocking

-

Concealed zip, detailedDescription: <article>

<p>-</p>

<p>100% viscose</p>

<p>-</p>

<p>Maxi dress</p>

<p>-</p>

<p>Square neckline</p>

<p>-</p>

<p>Sleeveless</p>

<p>-</p>

<p>Fit &amp; flare</p>

<p>-</p>

<p>Flared silhouette</p>

<p>-</p>

<p>Back smocking</p>

<p>-</p>

<p>Concealed zip</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-_core_1543_red-0565_2c3c8ecd-e216-46f0-9cc9-dd4edcfc0edb.jpg?v=1769673704&width=1440&crop=center,https://www.virgio.com/products/jan1-sonla-viscose-fit-flare-maxi-dress,1990.0,Virgio
313,11,100% Viscose Bias Dress With Back Cut-Out,"name: 100% Viscose Bias Dress With Back Cut-Out, brand/slogan: Naiy, description:-

Boat neckline

-

Extended sleeves

-

Back cut-out with straps

-

Bias cut straight fit

-

Made from 100% viscose, detailedDescription: <article>

<p>-</p>

<p>Boat neckline</p>

<p>-</p>

<p>Extended sleeves</p>

<p>-</p>

<p>Back cut-out with straps</p>

<p>-</p>

<p>Bias cut straight fit</p>

<p>-</p>

<p>Made from 100% viscose</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/core_mod_dr_6896_pink_dr-1320_59597869-88d5-4bb9-9e2d-5404c5fbeca8.jpg?v=1770203928&width=1440&crop=center,https://www.virgio.com/products/smod1-naiy-viscose-bias-dress-with-back-cut-out,1590.0,Virgio
314,12,100% Cotton Sleeveless Midi Dress,"name: 100% Cotton Sleeveless Midi Dress, brand/slogan: Virgio logo, description:-

100% cotton fabric for breathable comfort

-

Seamless back tie-up detail for an elegant fit

-

Front button closure adds refined structure

-

Flared midi silhouette ensures graceful movement, detailedDescription: <article>

<p>-</p>

<p>100% cotton fabric for breathable comfort</p>

<p>-</p>

<p>Seamless back tie-up detail for an elegant fit</p>

<p>-</p>

<p>Front button closure adds refined structure</p>

<p>-</p>

<p>Flared midi silhouette ensures graceful movement</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4298_RED_DRESS-16958.jpg?v=1766142896&width=1440&crop=center,https://www.virgio.com/products/nb1-fenna-cotton-sleeveless-midi-dress,2590.0,Virgio
315,13,100% Viscose Cowl Neck Maxi Dress,"name: 100% Viscose Cowl Neck Maxi Dress, brand/slogan: Sorna, description:-

100% viscose

-

Maxi dress

-

Cowl neckline

-

Front & back cowl

-

Sleeveless

-

Fitted silhouette

-

Side seam zip

-

Concealed zip

-

Party

-

Brunch

-

Evening., detailedDescription: <article>

<p>-</p>

<p>100% viscose</p>

<p>-</p>

<p>Maxi dress</p>

<p>-</p>

<p>Cowl neckline</p>

<p>-</p>

<p>Front &amp; back cowl</p>

<p>-</p>

<p>Sleeveless</p>

<p>-</p>

<p>Fitted silhouette</p>

<p>-</p>

<p>Side seam zip</p>

<p>-</p>

<p>Concealed zip</p>

<p>-</p>

<p>Party</p>

<p>-</p>

<p>Brunch</p>

<p>-</p>

<p>Evening.</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-_core_1544_red-0645_1.jpg?v=1769676779&width=1440&crop=center,https://www.virgio.com/products/jan1-sorna-viscose-cowl-neck-maxi-dress,1990.0,Virgio
316,14,100% Cotton Cut-Out Sweetheart Maxi,"name: 100% Cotton Cut-Out Sweetheart Maxi, brand/slogan: Virgio logo, description:-

100% Cotton woven fabric

-

Sweetheart neckline with shoulder straps

-

Waist cut-out detail for statement look

-

Fit & flare maxi silhouette with concealed zip, detailedDescription: <article>

<p>-</p>

<p>100% Cotton woven fabric</p>

<p>-</p>

<p>Sweetheart neckline with shoulder straps</p>

<p>-</p>

<p>Waist cut-out detail for statement look</p>

<p>-</p>

<p>Fit &amp; flare maxi silhouette with concealed zip</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-core_8034_blk_print-1954.jpg?v=1768816959&width=1440&crop=center,https://www.virgio.com/products/jan1-sanen-cotton-cut-out-sweetheart-maxi,1790.0,Virgio
317,15,100% Cotton Satin Button Detail Jumpsuit,"name: 100% Cotton Satin Button Detail Jumpsuit, brand/slogan: Virgio logo, description:-

100% cotton satin

-

Tube jumpsuit

-

Detachable straps

-

Back smocking

-

Pleated bodice

-

Gold button detail

-

Square neckline

-

Concealed zip

-

Party

-

Brunch

-

Evening., detailedDescription: <article>

<p>-</p>

<p>100% cotton satin</p>

<p>-</p>

<p>Tube jumpsuit</p>

<p>-</p>

<p>Detachable straps</p>

<p>-</p>

<p>Back smocking</p>

<p>-</p>

<p>Pleated bodice</p>

<p>-</p>

<p>Gold button detail</p>

<p>-</p>

<p>Square neckline</p>

<p>-</p>

<p>Concealed zip</p>

<p>-</p>

<p>Party</p>

<p>-</p>

<p>Brunch</p>

<p>-</p>

<p>Evening.</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-_core_1536_red-0500.jpg?v=1768827221&width=1440&crop=center,https://www.virgio.com/products/jan1-sory-cotton-satin-button-detail-jumpsuit,2190.0,Virgio
318,16,100% Viscose Puff Sleeve Dress,"name: 100% Viscose Puff Sleeve Dress, brand/slogan: Collisy, description:-

100% Viscose woven fabric for soft drape

-

Front tie-up detail adds a playful touch

-

Puff sleeves with square neckline

-

Fitted straight silhouette for a sleek look, detailedDescription: <article>

<p>-</p>

<p>100% Viscose woven fabric for soft drape</p>

<p>-</p>

<p>Front tie-up detail adds a playful touch</p>

<p>-</p>

<p>Puff sleeves with square neckline</p>

<p>-</p>

<p>Fitted straight silhouette for a sleek look</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4299_-_Pink-5096.jpg?v=1762357706&width=1440&crop=center,https://www.virgio.com/products/brunch-collisy-viscose-puff-sleeve-dress,2990.0,Virgio
319,17,100% Viscose A Line Tiered Dress,"name: 100% Viscose A Line Tiered Dress, brand/slogan: Virgio logo, description:-

Crafted in lightweight 100% viscose

-

A-line mini silhouette

-

Tiered layered design

-

Back button closure

-

Airy movement

-

Flattering fit

-

Perfect for romantic evenings, detailedDescription: <article>

<p>-</p>

<p>Crafted in lightweight 100% viscose</p>

<p>-</p>

<p>A-line mini silhouette</p>

<p>-</p>

<p>Tiered layered design</p>

<p>-</p>

<p>Back button closure</p>

<p>-</p>

<p>Airy movement</p>

<p>-</p>

<p>Flattering fit</p>

<p>-</p>

<p>Perfect for romantic evenings</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-core_1532_polka-1859.jpg?v=1768817580&width=1440&crop=center,https://www.virgio.com/products/jan1-saoy-viscose-a-line-tiered-dress,1790.0,Virgio
320,18,100% Viscose One Shoulder Top With Skirt,"name: 100% Viscose One Shoulder Top With Skirt, brand/slogan: Yelion, description:-

One-shoulder top and midi skirt

-

Statement sash detail on the top

-

Fitted crop top silhouette

-

Bias-cut slim skirt with trumpet hem

-

Midi length skirt with side slits, detailedDescription: <article>

<p>-</p>

<p>One-shoulder top and midi skirt</p>

<p>-</p>

<p>Statement sash detail on the top</p>

<p>-</p>

<p>Fitted crop top silhouette</p>

<p>-</p>

<p>Bias-cut slim skirt with trumpet hem</p>

<p>-</p>

<p>Midi length skirt with side slits</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val_-core_6753_6754_cord-1510.jpg?v=1769849591&width=1440&crop=center,https://www.virgio.com/products/jan-yelion-viscose-one-shoulder-top-with-skirt,4380.0,Virgio
321,19,100% Viscose Off-Shoulder Mini Dress,"name: 100% Viscose Off-Shoulder Mini Dress, brand/slogan: Luvis, description:-

Off-shoulder neckline

-

Elbow-length relaxed sleeves

-

Relaxed mini silhouette

-

Easy slip on style

-

Made with 100% viscose, detailedDescription: <article>

<p>-</p>

<p>Off-shoulder neckline</p>

<p>-</p>

<p>Elbow-length relaxed sleeves</p>

<p>-</p>

<p>Relaxed mini silhouette</p>

<p>-</p>

<p>Easy slip on style</p>

<p>-</p>

<p>Made with 100% viscose</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/core_party_6759_dress-42211.jpg?v=1766406353&width=1440&crop=center,https://www.virgio.com/products/d1-party-luvis-viscose-off-shoulder-mini-dress,2390.0,Virgio
322,20,100% Viscose Bias Cut Slim Skirt,"name: 100% Viscose Bias Cut Slim Skirt, brand/slogan: Yarael, description:-

Bias-cut construction for enhanced drape

-

Slim fit with trumpet-shaped hem

-

Midi length

-

Side slits for comfort and movement, detailedDescription: <article>

<p>-</p>

<p>Bias-cut construction for enhanced drape</p>

<p>-</p>

<p>Slim fit with trumpet-shaped hem</p>

<p>-</p>

<p>Midi length</p>

<p>-</p>

<p>Side slits for comfort and movement</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val_-core_6754_bottom-1569.jpg?v=1769850660&width=1440&crop=center,https://www.virgio.com/products/jan-yarael-viscose-bias-cut-slim-skirt,1990.0,Virgio
323,21,100% Cotton Sweetheart Lace Midi Dress,"name: 100% Cotton Sweetheart Lace Midi Dress, brand/slogan: Samia, description:-

100% Cotton woven fabric

-

Sweetheart neckline with lace detail

-

Shoulder straps with fit & flare silhouette

-

Concealed zip closure for clean finish, detailedDescription: <article>

<p>-</p>

<p>100% Cotton woven fabric</p>

<p>-</p>

<p>Sweetheart neckline with lace detail</p>

<p>-</p>

<p>Shoulder straps with fit &amp; flare silhouette</p>

<p>-</p>

<p>Concealed zip closure for clean finish</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-core4384-redwhprint-0764.jpg?v=1770632300&width=1440&crop=center,https://www.virgio.com/products/jan1-samia-cotton-sweetheart-lace-midi-dress,2190.0,Virgio
324,22,100% Viscose Flutter Sleeve Midi Dress,"name: 100% Viscose Flutter Sleeve Midi Dress, brand/slogan: Faira, description:-

Woven fabric for light, easy drape

-

Soft flutter sleeves for a feminine touch

-

Fit-and-flare midi silhouette for everyday ease

-

Concealed zip for a neat, seamless look, detailedDescription: <article>

<p>-</p>

<p>Woven fabric for light, easy drape</p>

<p>-</p>

<p>Soft flutter sleeves for a feminine touch</p>

<p>-</p>

<p>Fit-and-flare midi silhouette for everyday ease</p>

<p>-</p>

<p>Concealed zip for a neat, seamless look</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4307_purple-16686.jpg?v=1766140639&width=1440&crop=center,https://www.virgio.com/products/nb1-faira-viscose-flutter-sleeve-midi-dress,1590.0,Virgio
325,23,100% Cotton Gathered Midi Dress,"name: 100% Cotton Gathered Midi Dress, brand/slogan: Virgio logo, description:-

100% Cotton woven fabric for lightweight breathability

-

Round neckline for timeless simplicity

-

Gathered waist for a shaped fit

-

A-line midi silhouette ideal for daily wear, detailedDescription: <article>

<p>-</p>

<p>100% Cotton woven fabric for lightweight breathability</p>

<p>-</p>

<p>Round neckline for timeless simplicity</p>

<p>-</p>

<p>Gathered waist for a shaped fit</p>

<p>-</p>

<p>A-line midi silhouette ideal for daily wear</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/PINK_BEST_SELLER_-4634.jpg?v=1764312408&width=1440&crop=center,https://www.virgio.com/products/casual-aisli-cotton-gathered-midi-dress,1990.0,Virgio
326,24,100% Cotton Satin Waistcoat With Maxi Skirt,"name: 100% Cotton Satin Waistcoat With Maxi Skirt, brand/slogan: Virgio logo, description:Cotton - This is pure, natural cotton that's ultra-breathable, irresistibly soft, and better with every wear. Keeps you cool in the heat, cozy in the breeze, and is responsibly sourced - A win for the planet!, detailedDescription: <article>

<p>Cotton - This is pure, natural cotton that's ultra-breathable, irresistibly soft, and better with every wear. Keeps you cool in the heat, cozy in the breeze, and is responsibly sourced - A win for the planet!</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-_core_1537_1538-0960.jpg?v=1769850462&width=1440&crop=center,https://www.virgio.com/products/jan-savis-co-ord-cotton-satin-waistcoat-with-maxi-skirt,2580.0,Virgio
327,25,100% Viscose Wide Leg Jumpsuit,"name: 100% Viscose Wide Leg Jumpsuit, brand/slogan: Mamis, description:-

Round neckline with brooch detail

-

Full-length cape sleeves

-

Wide-leg silhouette

-

Made with 100% viscose, detailedDescription: <article>

<p>-</p>

<p>Round neckline with brooch detail</p>

<p>-</p>

<p>Full-length cape sleeves</p>

<p>-</p>

<p>Wide-leg silhouette</p>

<p>-</p>

<p>Made with 100% viscose</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/core_party_6755_dress-42166.jpg?v=1766406643&width=1440&crop=center,https://www.virgio.com/products/d1-party-mamis-viscose-wide-leg-jumpsuit,2390.0,Virgio
328,26,100% Cotton Satin Pleated Maxi Skirt,"name: 100% Cotton Satin Pleated Maxi Skirt, brand/slogan: Sodah, description:-

100% cotton satin

-

Maxi skirt

-

Pleated waist

-

Slit detail

-

Flared silhouette

-

Concealed zip

-

Solid red

-

Dinner

-

Date night

-

Brunch, detailedDescription: <article>

<p>-</p>

<p>100% cotton satin</p>

<p>-</p>

<p>Maxi skirt</p>

<p>-</p>

<p>Pleated waist</p>

<p>-</p>

<p>Slit detail</p>

<p>-</p>

<p>Flared silhouette</p>

<p>-</p>

<p>Concealed zip</p>

<p>-</p>

<p>Solid red</p>

<p>-</p>

<p>Dinner</p>

<p>-</p>

<p>Date night</p>

<p>-</p>

<p>Brunch</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-_core_1538_bottom-0990.jpg?v=1768819087&width=1440&crop=center,https://www.virgio.com/products/jan1-sodah-cotton-satin-pleated-maxi-skirt,1590.0,Virgio
329,27,100% Cotton Off-Shoulder Mini Dress,"name: 100% Cotton Off-Shoulder Mini Dress, brand/slogan: Virgio logo, description:-

Off-shoulder neckline with ruffle trim

-

mocked stretch bodice

-

Short sleeves with frilled edging

-

Made with 100% cotton, detailedDescription: <article>

<p>-</p>

<p>Off-shoulder neckline with ruffle trim</p>

<p>-</p>

<p>mocked stretch bodice</p>

<p>-</p>

<p>Short sleeves with frilled edging</p>

<p>-</p>

<p>Made with 100% cotton</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/core6035reddress-39694.jpg?v=1766055814&width=1440&crop=center,https://www.virgio.com/products/nb1-kivia-cotton-off-shoulder-mini-dress,1295.0,Virgio
330,28,100% Cotton Double Layer Short Sleeve Shirt,"name: 100% Cotton Double Layer Short Sleeve Shirt, brand/slogan: Daiaa, description:-

100% Cotton for natural breathability

-

Double-layer design for subtle structure

-

Short sleeves with regular fit for all-day ease

-

Button-down style with curved hem for a clean finish, detailedDescription: <article>

<p>-</p>

<p>100% Cotton for natural breathability</p>

<p>-</p>

<p>Double-layer design for subtle structure</p>

<p>-</p>

<p>Short sleeves with regular fit for all-day ease</p>

<p>-</p>

<p>Button-down style with curved hem for a clean finish</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/7097_red-20345.jpg?v=1766058794&width=1440&crop=center,https://www.virgio.com/products/nb1-darya-cotton-double-layer-short-sleeve-shirt,1390.0,Virgio
